p,a,y_emp,y_pred,type
0.5,2.3,0.0001952531466086,0.00019428941322328672,observed
0.5,2.5,0.000216102223467,0.00021105134416320496,observed
0.5,0.5,,4.247738281645728e-05,pred_curve
0.5,0.5202020202020202,,4.419081598850043e-05,pred_curve
0.5,0.5404040404040404,,4.590403013994547e-05,pred_curve
0.5,0.5606060606060606,,4.761702531278438e-05,pred_curve
0.5,0.5808080808080808,,4.932980154899841e-05,pred_curve
0.5,0.601010101010101,,5.1042358890558036e-05,pred_curve
0.5,0.6212121212121212,,5.275469737942305e-05,pred_curve
0.5,0.6414141414141414,,5.4466817057542524e-05,pred_curve
0.5,0.6616161616161617,,5.617871796685479e-05,pred_curve
0.5,0.6818181818181819,,5.789040014928744e-05,pred_curve
0.5,0.702020202020202,,5.9601863646757375e-05,pred_curve
0.5,0.7222222222222222,,6.131310850117084e-05,pred_curve
0.5,0.7424242424242424,,6.302413475442329e-05,pred_curve
0.5,0.7626262626262627,,6.47349424483995e-05,pred_curve
0.5,0.7828282828282829,,6.644553162497357e-05,pred_curve
0.5,0.803030303030303,,6.815590232600889e-05,pred_curve
0.5,0.8232323232323233,,6.986605459335817e-05,pred_curve
0.5,0.8434343434343434,,7.157598846886339e-05,pred_curve
0.5,0.8636363636363636,,7.328570399435588e-05,pred_curve
0.5,0.8838383838383839,,7.499520121165629e-05,pred_curve
0.5,0.9040404040404041,,7.670448016257454e-05,pred_curve
0.5,0.9242424242424243,,7.841354088890998e-05,pred_curve
0.5,0.9444444444444444,,8.012238343245116e-05,pred_curve
0.5,0.9646464646464648,,8.183100783497607e-05,pred_curve
0.5,0.9848484848484849,,8.353941413825196e-05,pred_curve
0.5,1.0050505050505052,,8.524760238403545e-05,pred_curve
0.5,1.0252525252525253,,8.695557261407247e-05,pred_curve
0.5,1.0454545454545454,,8.866332487009834e-05,pred_curve
0.5,1.0656565656565657,,9.037085919383774e-05,pred_curve
0.5,1.0858585858585859,,9.207817562700462e-05,pred_curve
0.5,1.106060606060606,,9.378527421130237e-05,pred_curve
0.5,1.1262626262626263,,9.549215498842369e-05,pred_curve
0.5,1.1464646464646466,,9.719881800005067e-05,pred_curve
0.5,1.1666666666666667,,9.89052632878547e-05,pred_curve
0.5,1.1868686868686869,,0.00010061149089349659,pred_curve
0.5,1.2070707070707072,,0.00010231750085862659,pred_curve
0.5,1.2272727272727273,,0.00010402329322488421,pred_curve
0.5,1.2474747474747474,,0.00010572886803389837,pred_curve
0.5,1.2676767676767677,,0.00010743422532728743,pred_curve
0.5,1.287878787878788,,0.00010913936514665904,pred_curve
0.5,1.3080808080808082,,0.0001108442875336103,pred_curve
0.5,1.3282828282828283,,0.00011254899252972772,pred_curve
0.5,1.3484848484848486,,0.00011425348017658715,pred_curve
0.5,1.3686868686868687,,0.00011595775051575389,pred_curve
0.5,1.3888888888888888,,0.00011766180358878255,pred_curve
0.5,1.4090909090909092,,0.00011936563943721732,pred_curve
0.5,1.4292929292929295,,0.00012106925810259163,pred_curve
0.5,1.4494949494949496,,0.00012277265962642837,pred_curve
0.5,1.4696969696969697,,0.0001244758440502399,pred_curve
0.5,1.48989898989899,,0.00012617881141552793,pred_curve
0.5,1.5101010101010102,,0.00012788156176378362,pred_curve
0.5,1.5303030303030305,,0.0001295840951364876,pred_curve
0.5,1.5505050505050506,,0.00013128641157510987,pred_curve
0.5,1.5707070707070707,,0.00013298851112110985,pred_curve
0.5,1.590909090909091,,0.00013469039381593643,pred_curve
0.5,1.6111111111111112,,0.00013639205970102794,pred_curve
0.5,1.6313131313131315,,0.0001380935088178122,pred_curve
0.5,1.6515151515151516,,0.00013979474120770635,pred_curve
0.5,1.6717171717171717,,0.00014149575691211708,pred_curve
0.5,1.691919191919192,,0.00014319655597244053,pred_curve
0.5,1.7121212121212122,,0.00014489713843006226,pred_curve
0.5,1.7323232323232325,,0.00014659750432635725,pred_curve
0.5,1.7525252525252526,,0.00014829765370269008,pred_curve
0.5,1.772727272727273,,0.00014999758660041467,pred_curve
0.5,1.792929292929293,,0.0001516973030608744,pred_curve
0.5,1.8131313131313131,,0.00015339680312540223,pred_curve
0.5,1.8333333333333335,,0.00015509608683532058,pred_curve
0.5,1.8535353535353536,,0.00015679515423194123,pred_curve
0.5,1.873737373737374,,0.00015849400535656552,pred_curve
0.5,1.893939393939394,,0.00016019264025048433,pred_curve
0.5,1.9141414141414144,,0.00016189105895497797,pred_curve
0.5,1.9343434343434345,,0.00016358926151131622,pred_curve
0.5,1.9545454545454546,,0.00016528724796075842,pred_curve
0.5,1.974747474747475,,0.00016698501834455336,pred_curve
0.5,1.994949494949495,,0.00016868257270393933,pred_curve
0.5,2.0151515151515156,,0.00017037991108014418,pred_curve
0.5,2.0353535353535355,,0.00017207703351438517,pred_curve
0.5,2.0555555555555554,,0.00017377394004786925,pred_curve
0.5,2.075757575757576,,0.00017547063072179272,pred_curve
0.5,2.095959595959596,,0.00017716710557734143,pred_curve
0.5,2.1161616161616164,,0.0001788633646556908,pred_curve
0.5,2.1363636363636367,,0.00018055940799800572,pred_curve
0.5,2.1565656565656566,,0.00018225523564544067,pred_curve
0.5,2.176767676767677,,0.00018395084763913968,pred_curve
0.5,2.1969696969696972,,0.00018564624402023623,pred_curve
0.5,2.217171717171717,,0.00018734142482985336,pred_curve
0.5,2.2373737373737375,,0.00018903639010910375,pred_curve
0.5,2.257575757575758,,0.0001907311398990895,pred_curve
0.5,2.2777777777777777,,0.00019242567424090218,pred_curve
0.5,2.2979797979797985,,0.00019411999317562337,pred_curve
0.5,2.3181818181818183,,0.00019581409674432356,pred_curve
0.5,2.3383838383838382,,0.00019750798498806329,pred_curve
0.5,2.358585858585859,,0.00019920165794789252,pred_curve
0.5,2.378787878787879,,0.00020089511566485062,pred_curve
0.5,2.3989898989898992,,0.00020258835817996674,pred_curve
0.5,2.4191919191919196,,0.00020428138553425944,pred_curve
0.5,2.4393939393939394,,0.00020597419776873703,pred_curve
0.5,2.45959595959596,,0.00020766679492439737,pred_curve
0.5,2.47979797979798,,0.0002093591770422277,pred_curve
0.5,2.5,,0.00021105134416320496,pred_curve
0.6,0.5,4.879760102743265e-05,4.6096416205162315e-05,observed
0.6,0.7,6.443378957540591e-05,6.451700113417827e-05,observed
0.6,0.9,8.020117321650188e-05,8.29273237699288e-05,observed
0.6,1.1,9.74067881129772e-05,0.00010132739268586598,observed
0.6,1.3,0.0001135422231729,0.00011971721644589454,observed
0.6,1.5,0.0001323202725759,0.00013809680360438514,observed
0.6,1.7,0.0001518231530984,0.0001564661627061875,observed
0.6,1.9,0.0001725402224739,0.00017482530228664388,observed
0.6,2.1,0.0001939266934044,0.00019317423087160198,observed
0.6,2.3,0.0002144666606128,0.00021151295697742847,observed
0.6,2.5,0.0002403493322286,0.00022984148911102197,observed
0.6,0.5,,4.6096416205162315e-05,pred_curve
0.6,0.5202020202020202,,4.795754754045261e-05,pred_curve
0.6,0.5404040404040404,,4.981857409043443e-05,pred_curve
0.6,0.5606060606060606,,5.1679495863956955e-05,pred_curve
0.6,0.5808080808080808,,5.354031286986836e-05,pred_curve
0.6,0.601010101010101,,5.540102511701584e-05,pred_curve
0.6,0.6212121212121212,,5.726163261424558e-05,pred_curve
0.6,0.6414141414141414,,5.912213537040276e-05,pred_curve
0.6,0.6616161616161617,,6.0982533394331565e-05,pred_curve
0.6,0.6818181818181819,,6.284282669487521e-05,pred_curve
0.6,0.702020202020202,,6.470301528087588e-05,pred_curve
0.6,0.7222222222222222,,6.656309916117483e-05,pred_curve
0.6,0.7424242424242424,,6.842307834461223e-05,pred_curve
0.6,0.7626262626262627,,7.028295284002733e-05,pred_curve
0.6,0.7828282828282829,,7.214272265625831e-05,pred_curve
0.6,0.803030303030303,,7.400238780214242e-05,pred_curve
0.6,0.8232323232323233,,7.58619482865159e-05,pred_curve
0.6,0.8434343434343434,,7.772140411821399e-05,pred_curve
0.6,0.8636363636363636,,7.958075530607094e-05,pred_curve
0.6,0.8838383838383839,,8.144000185891997e-05,pred_curve
0.6,0.9040404040404041,,8.329914378559334e-05,pred_curve
0.6,0.9242424242424243,,8.515818109492233e-05,pred_curve
0.6,0.9444444444444444,,8.70171137957372e-05,pred_curve
0.6,0.9646464646464648,,8.887594189686726e-05,pred_curve
0.6,0.9848484848484849,,9.073466540714071e-05,pred_curve
0.6,1.0050505050505052,,9.259328433538492e-05,pred_curve
0.6,1.0252525252525253,,9.445179869042611e-05,pred_curve
0.6,1.0454545454545454,,9.631020848108963e-05,pred_curve
0.6,1.0656565656565657,,9.81685137161998e-05,pred_curve
0.6,1.0858585858585859,,0.00010002671440457988,pred_curve
0.6,1.106060606060606,,0.00010188481055505225,pred_curve
0.6,1.1262626262626263,,0.0001037428021764382,pred_curve
0.6,1.1464646464646466,,0.0001056006892775581,pred_curve
0.6,1.1666666666666667,,0.00010745847186723124,pred_curve
0.6,1.1868686868686869,,0.00010931614995427603,pred_curve
0.6,1.2070707070707072,,0.00011117372354750978,pred_curve
0.6,1.2272727272727273,,0.00011303119265574891,pred_curve
0.6,1.2474747474747474,,0.00011488855728780874,pred_curve
0.6,1.2676767676767677,,0.0001167458174525037,pred_curve
0.6,1.287878787878788,,0.00011860297315864719,pred_curve
0.6,1.3080808080808082,,0.00012046002441505156,pred_curve
0.6,1.3282828282828283,,0.00012231697123052824,pred_curve
0.6,1.3484848484848486,,0.00012417381361388773,pred_curve
0.6,1.3686868686868687,,0.00012603055157393934,pred_curve
0.6,1.3888888888888888,,0.00012788718511949154,pred_curve
0.6,1.4090909090909092,,0.00012974371425935184,pred_curve
0.6,1.4292929292929295,,0.00013160013900232663,pred_curve
0.6,1.4494949494949496,,0.0001334564593572214,pred_curve
0.6,1.4696969696969697,,0.0001353126753328406,pred_curve
0.6,1.48989898989899,,0.00013716878693798777,pred_curve
0.6,1.5101010101010102,,0.00013902479418146537,pred_curve
0.6,1.5303030303030305,,0.00014088069707207491,pred_curve
0.6,1.5505050505050506,,0.0001427364956186169,pred_curve
0.6,1.5707070707070707,,0.00014459218982989085,pred_curve
0.6,1.590909090909091,,0.0001464477797146954,pred_curve
0.6,1.6111111111111112,,0.000148303265281828,pred_curve
0.6,1.6313131313131315,,0.00015015864654008523,pred_curve
0.6,1.6515151515151516,,0.0001520139234982626,pred_curve
0.6,1.6717171717171717,,0.0001538690961651548,pred_curve
0.6,1.691919191919192,,0.00015572416454955537,pred_curve
0.6,1.7121212121212122,,0.00015757912866025693,pred_curve
0.6,1.7323232323232325,,0.00015943398850605108,pred_curve
0.6,1.7525252525252526,,0.00016128874409572847,pred_curve
0.6,1.772727272727273,,0.00016314339543807866,pred_curve
0.6,1.792929292929293,,0.00016499794254189044,pred_curve
0.6,1.8131313131313131,,0.00016685238541595132,pred_curve
0.6,1.8333333333333335,,0.00016870672406904815,pred_curve
0.6,1.8535353535353536,,0.00017056095850996643,pred_curve
0.6,1.873737373737374,,0.000172415088747491,pred_curve
0.6,1.893939393939394,,0.00017426911479040546,pred_curve
0.6,1.9141414141414144,,0.00017612303664749267,pred_curve
0.6,1.9343434343434345,,0.00017797685432753425,pred_curve
0.6,1.9545454545454546,,0.000179830567839311,pred_curve
0.6,1.974747474747475,,0.0001816841771916027,pred_curve
0.6,1.994949494949495,,0.0001835376823931881,pred_curve
0.6,2.0151515151515156,,0.000185391083452845,pred_curve
0.6,2.0353535353535355,,0.00018724438037935024,pred_curve
0.6,2.0555555555555554,,0.00018909757318147952,pred_curve
0.6,2.075757575757576,,0.00019095066186800794,pred_curve
0.6,2.095959595959596,,0.00019280364644770902,pred_curve
0.6,2.1161616161616164,,0.00019465652692935584,pred_curve
0.6,2.1363636363636367,,0.00019650930332172018,pred_curve
0.6,2.1565656565656566,,0.00019836197563357293,pred_curve
0.6,2.176767676767677,,0.0002002145438736841,pred_curve
0.6,2.1969696969696972,,0.00020206700805082246,pred_curve
0.6,2.217171717171717,,0.00020391936817375602,pred_curve
0.6,2.2373737373737375,,0.00020577162425125176,pred_curve
0.6,2.257575757575758,,0.00020762377629207564,pred_curve
0.6,2.2777777777777777,,0.00020947582430499255,pred_curve
0.6,2.2979797979797985,,0.00021132776829876663,pred_curve
0.6,2.3181818181818183,,0.00021317960828216072,pred_curve
0.6,2.3383838383838382,,0.00021503134426393696,pred_curve
0.6,2.358585858585859,,0.00021688297625285642,pred_curve
0.6,2.378787878787879,,0.000218734504257679,pred_curve
0.6,2.3989898989898992,,0.00022058592828716396,pred_curve
0.6,2.4191919191919196,,0.00022243724835006932,pred_curve
0.6,2.4393939393939394,,0.00022428846445515216,pred_curve
0.6,2.45959595959596,,0.0002261395766111686,pred_curve
0.6,2.47979797979798,,0.00022799058482687385,pred_curve
0.6,2.5,,0.00022984148911102197,pred_curve
0.7,0.5,5.061622445841346e-05,4.853651308986798e-05,observed
0.7,0.7,6.654350306785097e-05,6.795111107276988e-05,observed
0.7,0.9,8.254476917216529e-05,8.736570491107648e-05,observed
0.7,1.1,0.0001008773458118,0.00010678029460478907,observed
0.7,1.3,0.0001196764273026,0.000126194880153909,observed
0.7,1.5,0.0001376332171496,0.0001456094615584376,observed
0.7,1.7,0.0001568950205851,0.0001650240388183762,observed
0.7,1.9,0.0001805108272705,0.00018443861193372606,observed
0.7,2.1,0.0002064237974559,0.00020385318090448864,observed
0.7,2.3,0.0002297496884889,0.00022326774573066518,observed
0.7,2.5,0.0002555594112161,0.00024268230641225698,observed
0.7,0.5,,4.853651308986798e-05,pred_curve
0.7,0.5202020202020202,,5.049758378137071e-05,pred_curve
0.7,0.5404040404040404,,5.245865443058593e-05,pred_curve
0.7,0.5606060606060606,,5.4419725037513685e-05,pred_curve
0.7,0.5808080808080808,,5.638079560215396e-05,pred_curve
0.7,0.601010101010101,,5.834186612450673e-05,pred_curve
0.7,0.6212121212121212,,6.030293660457205e-05,pred_curve
0.7,0.6414141414141414,,6.226400704234988e-05,pred_curve
0.7,0.6616161616161617,,6.422507743784023e-05,pred_curve
0.7,0.6818181818181819,,6.61861477910431e-05,pred_curve
0.7,0.702020202020202,,6.81472181019585e-05,pred_curve
0.7,0.7222222222222222,,7.01082883705864e-05,pred_curve
0.7,0.7424242424242424,,7.206935859692687e-05,pred_curve
0.7,0.7626262626262627,,7.403042878097986e-05,pred_curve
0.7,0.7828282828282829,,7.599149892274535e-05,pred_curve
0.7,0.803030303030303,,7.795256902222338e-05,pred_curve
0.7,0.8232323232323233,,7.991363907941399e-05,pred_curve
0.7,0.8434343434343434,,8.187470909431707e-05,pred_curve
0.7,0.8636363636363636,,8.383577906693272e-05,pred_curve
0.7,0.8838383838383839,,8.57968489972609e-05,pred_curve
0.7,0.9040404040404041,,8.775791888530162e-05,pred_curve
0.7,0.9242424242424243,,8.971898873105489e-05,pred_curve
0.7,0.9444444444444444,,9.168005853452066e-05,pred_curve
0.7,0.9646464646464648,,9.364112829569904e-05,pred_curve
0.7,0.9848484848484849,,9.560219801458992e-05,pred_curve
0.7,1.0050505050505052,,9.756326769119336e-05,pred_curve
0.7,1.0252525252525253,,9.952433732550934e-05,pred_curve
0.7,1.0454545454545454,,0.00010148540691753785,pred_curve
0.7,1.0656565656565657,,0.00010344647646727893,pred_curve
0.7,1.0858585858585859,,0.00010540754597473256,pred_curve
0.7,1.106060606060606,,0.00010736861543989874,pred_curve
0.7,1.1262626262626263,,0.00010932968486277747,pred_curve
0.7,1.1464646464646466,,0.00011129075424336878,pred_curve
0.7,1.1666666666666667,,0.0001132518235816726,pred_curve
0.7,1.1868686868686869,,0.000115212892877689,pred_curve
0.7,1.2070707070707072,,0.00011717396213141799,pred_curve
0.7,1.2272727272727273,,0.00011913503134285949,pred_curve
0.7,1.2474747474747474,,0.00012109610051201357,pred_curve
0.7,1.2676767676767677,,0.00012305716963888024,pred_curve
0.7,1.287878787878788,,0.00012501823872345945,pred_curve
0.7,1.3080808080808082,,0.00012697930776575122,pred_curve
0.7,1.3282828282828283,,0.00012894037676575558,pred_curve
0.7,1.3484848484848486,,0.00013090144572347248,pred_curve
0.7,1.3686868686868687,,0.00013286251463890197,pred_curve
0.7,1.3888888888888888,,0.00013482358351204403,pred_curve
0.7,1.4090909090909092,,0.00013678465234289862,pred_curve
0.7,1.4292929292929295,,0.00013874572113146586,pred_curve
0.7,1.4494949494949496,,0.0001407067898777456,pred_curve
0.7,1.4696969696969697,,0.00014266785858173798,pred_curve
0.7,1.48989898989899,,0.00014462892724344294,pred_curve
0.7,1.5101010101010102,,0.0001465899958628604,pred_curve
0.7,1.5303030303030305,,0.00014855106443999053,pred_curve
0.7,1.5505050505050506,,0.0001505121329748332,pred_curve
0.7,1.5707070707070707,,0.00015247320146738843,pred_curve
0.7,1.590909090909091,,0.0001544342699176563,pred_curve
0.7,1.6111111111111112,,0.00015639533832563675,pred_curve
0.7,1.6313131313131315,,0.00015835640669132974,pred_curve
0.7,1.6515151515151516,,0.00016031747501473535,pred_curve
0.7,1.6717171717171717,,0.00016227854329585356,pred_curve
0.7,1.691919191919192,,0.00016423961153468435,pred_curve
0.7,1.7121212121212122,,0.00016620067973122774,pred_curve
0.7,1.7323232323232325,,0.00016816174788548375,pred_curve
0.7,1.7525252525252526,,0.00017012281599745226,pred_curve
0.7,1.772727272727273,,0.00017208388406713348,pred_curve
0.7,1.792929292929293,,0.00017404495209452718,pred_curve
0.7,1.8131313131313131,,0.0001760060200796336,pred_curve
0.7,1.8333333333333335,,0.00017796708802245257,pred_curve
0.7,1.8535353535353536,,0.0001799281559229841,pred_curve
0.7,1.873737373737374,,0.00018188922378122835,pred_curve
0.7,1.893939393939394,,0.00018385029159718512,pred_curve
0.7,1.9141414141414144,,0.00018581135937085447,pred_curve
0.7,1.9343434343434345,,0.00018777242710223648,pred_curve
0.7,1.9545454545454546,,0.00018973349479133112,pred_curve
0.7,1.974747474747475,,0.0001916945624381383,pred_curve
0.7,1.994949494949495,,0.00019365563004265814,pred_curve
0.7,2.0151515151515156,,0.00019561669760489062,pred_curve
0.7,2.0353535353535355,,0.00019757776512483566,pred_curve
0.7,2.0555555555555554,,0.00019953883260249332,pred_curve
0.7,2.075757575757576,,0.0002014999000378636,pred_curve
0.7,2.095959595959596,,0.00020346096743094656,pred_curve
0.7,2.1161616161616164,,0.0002054220347817421,pred_curve
0.7,2.1363636363636367,,0.00020738310209025026,pred_curve
0.7,2.1565656565656566,,0.00020934416935647102,pred_curve
0.7,2.176767676767677,,0.00021130523658040442,pred_curve
0.7,2.1969696969696972,,0.00021326630376205047,pred_curve
0.7,2.217171717171717,,0.00021522737090140908,pred_curve
0.7,2.2373737373737375,,0.00021718843799848042,pred_curve
0.7,2.257575757575758,,0.0002191495050532643,pred_curve
0.7,2.2777777777777777,,0.0002211105720657608,pred_curve
0.7,2.2979797979797985,,0.0002230716390359701,pred_curve
0.7,2.3181818181818183,,0.00022503270596389185,pred_curve
0.7,2.3383838383838382,,0.00022699377284952633,pred_curve
0.7,2.358585858585859,,0.0002289548396928734,pred_curve
0.7,2.378787878787879,,0.00023091590649393316,pred_curve
0.7,2.3989898989898992,,0.00023287697325270553,pred_curve
0.7,2.4191919191919196,,0.0002348380399691905,pred_curve
0.7,2.4393939393939394,,0.00023679910664338818,pred_curve
0.7,2.45959595959596,,0.00023876017327529849,pred_curve
0.7,2.47979797979798,,0.0002407212398649214,pred_curve
0.7,2.5,,0.00024268230641225698,pred_curve
0.8,0.5,5.0663802282179865e-05,5.056723902143912e-05,observed
0.8,0.7,6.709339444868157e-05,7.079412785275692e-05,observed
0.8,0.9,8.457164189641052e-05,9.102101281135766e-05,observed
0.8,1.1,0.0001019575974054,0.00011124789389724239,observed
0.8,1.3,0.0001214906253071,0.00013147477111041225,observed
0.8,1.5,0.0001449218632043,0.00015170164445086837,observed
0.8,1.7,0.0001667097528389,0.0001719285139186118,observed
0.8,1.9,0.0001891849514093,0.00019215537951364374,observed
0.8,2.1,0.0002160018654935,0.00021238224123596526,observed
0.8,2.3,0.0002395620829208,0.0002326090990855775,observed
0.8,2.5,0.000265898083918,0.00025283595306248145,observed
0.8,0.5,,5.056723902143912e-05,pred_curve
0.8,0.5202020202020202,,5.261035928124568e-05,pred_curve
0.8,0.5404040404040404,,5.465347950153873e-05,pred_curve
0.8,0.5606060606060606,,5.669659968231829e-05,pred_curve
0.8,0.5808080808080808,,5.873971982358434e-05,pred_curve
0.8,0.601010101010101,,6.078283992533691e-05,pred_curve
0.8,0.6212121212121212,,6.282595998757597e-05,pred_curve
0.8,0.6414141414141414,,6.486908001030156e-05,pred_curve
0.8,0.6616161616161617,,6.691219999351364e-05,pred_curve
0.8,0.6818181818181819,,6.895531993721223e-05,pred_curve
0.8,0.702020202020202,,7.099843984139733e-05,pred_curve
0.8,0.7222222222222222,,7.304155970606895e-05,pred_curve
0.8,0.7424242424242424,,7.508467953122705e-05,pred_curve
0.8,0.7626262626262627,,7.712779931687169e-05,pred_curve
0.8,0.7828282828282829,,7.917091906300284e-05,pred_curve
0.8,0.803030303030303,,8.12140387696205e-05,pred_curve
0.8,0.8232323232323233,,8.325715843672471e-05,pred_curve
0.8,0.8434343434343434,,8.53002780643154e-05,pred_curve
0.8,0.8636363636363636,,8.734339765239262e-05,pred_curve
0.8,0.8838383838383839,,8.938651720095637e-05,pred_curve
0.8,0.9040404040404041,,9.142963671000661e-05,pred_curve
0.8,0.9242424242424243,,9.347275617954341e-05,pred_curve
0.8,0.9444444444444444,,9.55158756095667e-05,pred_curve
0.8,0.9646464646464648,,9.755899500007656e-05,pred_curve
0.8,0.9848484848484849,,9.960211435107288e-05,pred_curve
0.8,1.0050505050505052,,0.00010164523366255578,pred_curve
0.8,1.0252525252525253,,0.00010368835293452518,pred_curve
0.8,1.0454545454545454,,0.0001057314721669811,pred_curve
0.8,1.0656565656565657,,0.00010777459135992361,pred_curve
0.8,1.0858585858585859,,0.0001098177105133526,pred_curve
0.8,1.106060606060606,,0.00011186082962726812,pred_curve
0.8,1.1262626262626263,,0.0001139039487016702,pred_curve
0.8,1.1464646464646466,,0.00011594706773655881,pred_curve
0.8,1.1666666666666667,,0.00011799018673193394,pred_curve
0.8,1.1868686868686869,,0.00012003330568779561,pred_curve
0.8,1.2070707070707072,,0.00012207642460414385,pred_curve
0.8,1.2272727272727273,,0.00012411954348097857,pred_curve
0.8,1.2474747474747474,,0.00012616266231829984,pred_curve
0.8,1.2676767676767677,,0.00012820578111610772,pred_curve
0.8,1.287878787878788,,0.00013024889987440212,pred_curve
0.8,1.3080808080808082,,0.000132292018593183,pred_curve
0.8,1.3282828282828283,,0.00013433513727245048,pred_curve
0.8,1.3484848484848486,,0.0001363782559122045,pred_curve
0.8,1.3686868686868687,,0.00013842137451244504,pred_curve
0.8,1.3888888888888888,,0.00014046449307317214,pred_curve
0.8,1.4090909090909092,,0.0001425076115943858,pred_curve
0.8,1.4292929292929295,,0.00014455073007608603,pred_curve
0.8,1.4494949494949496,,0.00014659384851827283,pred_curve
0.8,1.4696969696969697,,0.0001486369669209461,pred_curve
0.8,1.48989898989899,,0.00015068008528410596,pred_curve
0.8,1.5101010101010102,,0.00015272320360775238,pred_curve
0.8,1.5303030303030305,,0.00015476632189188538,pred_curve
0.8,1.5505050505050506,,0.00015680944013650487,pred_curve
0.8,1.5707070707070707,,0.00015885255834161103,pred_curve
0.8,1.590909090909091,,0.00016089567650720367,pred_curve
0.8,1.6111111111111112,,0.0001629387946332829,pred_curve
0.8,1.6313131313131315,,0.00016498191271984867,pred_curve
0.8,1.6515151515151516,,0.000167025030766901,pred_curve
0.8,1.6717171717171717,,0.0001690681487744399,pred_curve
0.8,1.691919191919192,,0.00017111126674246543,pred_curve
0.8,1.7121212121212122,,0.00017315438467097746,pred_curve
0.8,1.7323232323232325,,0.00017519750255997607,pred_curve
0.8,1.7525252525252526,,0.00017724062040946125,pred_curve
0.8,1.772727272727273,,0.00017928373821943298,pred_curve
0.8,1.792929292929293,,0.0001813268559898913,pred_curve
0.8,1.8131313131313131,,0.0001833699737208362,pred_curve
0.8,1.8333333333333335,,0.0001854130914122677,pred_curve
0.8,1.8535353535353536,,0.0001874562090641857,pred_curve
0.8,1.873737373737374,,0.00018949932667659033,pred_curve
0.8,1.893939393939394,,0.0001915424442494815,pred_curve
0.8,1.9141414141414144,,0.00019358556178285927,pred_curve
0.8,1.9343434343434345,,0.00019562867927672367,pred_curve
0.8,1.9545454545454546,,0.0001976717967310746,pred_curve
0.8,1.974747474747475,,0.0001997149141459121,pred_curve
0.8,1.994949494949495,,0.0002017580315212362,pred_curve
0.8,2.0151515151515156,,0.00020380114885704687,pred_curve
0.8,2.0353535353535355,,0.00020584426615334413,pred_curve
0.8,2.0555555555555554,,0.00020788738341012797,pred_curve
0.8,2.075757575757576,,0.00020993050062739847,pred_curve
0.8,2.095959595959596,,0.00021197361780515552,pred_curve
0.8,2.1161616161616164,,0.00021401673494339909,pred_curve
0.8,2.1363636363636367,,0.00021605985204212934,pred_curve
0.8,2.1565656565656566,,0.00021810296910134612,pred_curve
0.8,2.176767676767677,,0.00022014608612104953,pred_curve
0.8,2.1969696969696972,,0.00022218920310123952,pred_curve
0.8,2.217171717171717,,0.00022423232004191605,pred_curve
0.8,2.2373737373737375,,0.00022627543694307925,pred_curve
0.8,2.257575757575758,,0.00022831855380472908,pred_curve
0.8,2.2777777777777777,,0.0002303616706268654,pred_curve
0.8,2.2979797979797985,,0.00023240478740948843,pred_curve
0.8,2.3181818181818183,,0.00023444790415259805,pred_curve
0.8,2.3383838383838382,,0.00023649102085619415,pred_curve
0.8,2.358585858585859,,0.00023853413752027698,pred_curve
0.8,2.378787878787879,,0.00024057725414484635,pred_curve
0.8,2.3989898989898992,,0.00024262037072990235,pred_curve
0.8,2.4191919191919196,,0.000244663487275445,pred_curve
0.8,2.4393939393939394,,0.0002467066037814742,pred_curve
0.8,2.45959595959596,,0.0002487497202479901,pred_curve
0.8,2.47979797979798,,0.0002507928366749925,pred_curve
0.8,2.5,,0.00025283595306248145,pred_curve
0.9,0.5,5.057976323978158e-05,5.190378001262512e-05,observed
0.9,0.7,6.699736862920131e-05,7.26652839980138e-05,observed
0.9,0.9,8.480249006132127e-05,9.342678340074112e-05,observed
0.9,1.1,0.0001042426082533,0.00011418827822080857,observed
0.9,1.3,0.0001267523212373,0.00013494976845821775,observed
0.9,1.5,0.000146344440956,0.00015571125411297003,observed
0.9,1.7,0.0001709701487878,0.00017647273518506704,observed
0.9,1.9,0.000196967364283,0.0001972342116745103,observed
0.9,2.1,0.0002172593776766,0.00021799568358130128,observed
0.9,2.3,0.0002488178060288,0.00023875715090544152,observed
0.9,2.5,0.0002740498854368,0.00025951861364693256,observed
0.9,0.5,,5.190378001262512e-05,pred_curve
0.9,0.5202020202020202,,5.40009018353799e-05,pred_curve
0.9,0.5404040404040404,,5.609802361137757e-05,pred_curve
0.9,0.5606060606060606,,5.819514534061815e-05,pred_curve
0.9,0.5808080808080808,,6.029226702310165e-05,pred_curve
0.9,0.601010101010101,,6.238938865882806e-05,pred_curve
0.9,0.6212121212121212,,6.448651024779739e-05,pred_curve
0.9,0.6414141414141414,,6.658363179000963e-05,pred_curve
0.9,0.6616161616161617,,6.86807532854648e-05,pred_curve
0.9,0.6818181818181819,,7.077787473416286e-05,pred_curve
0.9,0.702020202020202,,7.287499613610381e-05,pred_curve
0.9,0.7222222222222222,,7.497211749128774e-05,pred_curve
0.9,0.7424242424242424,,7.706923879971457e-05,pred_curve
0.9,0.7626262626262627,,7.916636006138433e-05,pred_curve
0.9,0.7828282828282829,,8.126348127629701e-05,pred_curve
0.9,0.803030303030303,,8.33606024444526e-05,pred_curve
0.9,0.8232323232323233,,8.545772356585116e-05,pred_curve
0.9,0.8434343434343434,,8.755484464049261e-05,pred_curve
0.9,0.8636363636363636,,8.965196566837701e-05,pred_curve
