model,metric,time,mean,ci_low,ci_high
von_mises oscillatory 0.5,max_size,111.0,17.01,16.4226636067909,17.597336393209105
von_mises oscillatory 0.5,max_size,112.0,17.09,16.502927937588026,17.677072062411973
von_mises oscillatory 0.5,max_size,113.0,17.19,16.590112685329128,17.789887314670874
von_mises oscillatory 0.5,max_size,114.0,17.29,16.68329476113298,17.896705238867018
von_mises oscillatory 0.5,max_size,115.0,17.41,16.8008691815879,18.0191308184121
von_mises oscillatory 0.5,max_size,116.0,17.59,16.996354975978527,18.183645024021473
von_mises oscillatory 0.5,max_size,117.0,17.68,17.090431452396558,18.26956854760344
von_mises oscillatory 0.5,max_size,118.0,17.82,17.238716882902814,18.401283117097186
von_mises oscillatory 0.5,max_size,119.0,17.95,17.368053041397875,18.531946958602123
von_mises oscillatory 0.5,max_size,120.0,18.18,17.602736128470056,18.757263871529943
von_mises oscillatory 0.5,max_size,121.0,18.4,17.81167012620126,18.988329873798737
von_mises oscillatory 0.5,max_size,122.0,18.52,17.930036678421377,19.109963321578622
von_mises oscillatory 0.5,max_size,123.0,18.6,18.016970503371063,19.18302949662894
von_mises oscillatory 0.5,max_size,124.0,18.72,18.12115826815595,19.31884173184405
von_mises oscillatory 0.5,max_size,125.0,18.9,18.30870954342184,19.491290456578156
von_mises oscillatory 0.5,max_size,126.0,18.99,18.39348581735133,19.586514182648667
von_mises oscillatory 0.5,max_size,127.0,19.14,18.52964411242706,19.75035588757294
von_mises oscillatory 0.5,max_size,128.0,19.25,18.64452401227037,19.85547598772963
von_mises oscillatory 0.5,max_size,129.0,19.34,18.731426846441348,19.94857315355865
von_mises oscillatory 0.5,max_size,130.0,19.47,18.855566611018777,20.08443338898122
von_mises oscillatory 0.5,max_size,131.0,19.71,19.054712558714062,20.36528744128594
von_mises oscillatory 0.5,max_size,132.0,19.87,19.210368598795856,20.529631401204146
von_mises oscillatory 0.5,max_size,133.0,20.05,19.388770444359505,20.711229555640497
von_mises oscillatory 0.5,max_size,134.0,20.14,19.476050136978657,20.803949863021344
von_mises oscillatory 0.5,max_size,135.0,20.3,19.616195432255175,20.983804567744826
von_mises oscillatory 0.5,max_size,136.0,20.43,19.72015892972405,21.13984107027595
von_mises oscillatory 0.5,max_size,137.0,20.57,19.862897503179276,21.277102496820724
von_mises oscillatory 0.5,max_size,138.0,20.66,19.965653602590205,21.354346397409795
von_mises oscillatory 0.5,max_size,139.0,20.79,20.089491602801612,21.490508397198386
von_mises oscillatory 0.5,max_size,140.0,20.94,20.24253102425899,21.63746897574101
von_mises oscillatory 0.5,max_size,141.0,21.19,20.448377057877234,21.931622942122768
von_mises oscillatory 0.5,max_size,142.0,21.29,20.553838775892952,22.026161224107046
von_mises oscillatory 0.5,max_size,143.0,21.46,20.724300144643404,22.195699855356597
von_mises oscillatory 0.5,max_size,144.0,21.61,20.884136803383708,22.33586319661629
von_mises oscillatory 0.5,max_size,145.0,21.75,21.008544510827356,22.491455489172644
von_mises random 2.0,max_size,0.0,1.0,1.0,1.0
von_mises random 2.0,max_size,1.0,3.5,3.39764233829805,3.60235766170195
von_mises random 2.0,max_size,2.0,4.83,4.690555729244746,4.969444270755254
von_mises random 2.0,max_size,3.0,5.22,5.051509537481802,5.388490462518197
von_mises random 2.0,max_size,4.0,5.39,5.218507777954152,5.561492222045847
von_mises random 2.0,max_size,5.0,5.51,5.337155472441067,5.682844527558933
von_mises random 2.0,max_size,6.0,5.72,5.550361925371583,5.889638074628417
von_mises random 2.0,max_size,7.0,5.88,5.703193509877338,6.0568064901226615
von_mises random 2.0,max_size,8.0,6.04,5.85122068252303,6.22877931747697
von_mises random 2.0,max_size,9.0,6.2,5.993397859535666,6.406602140464335
von_mises random 2.0,max_size,10.0,6.34,6.136768554091497,6.543231445908503
von_mises random 2.0,max_size,11.0,6.43,6.2173721855571396,6.64262781444286
von_mises random 2.0,max_size,12.0,6.59,6.37766438229667,6.80233561770333
von_mises random 2.0,max_size,13.0,6.71,6.50284453112981,6.91715546887019
von_mises random 2.0,max_size,14.0,6.82,6.589634191650398,7.050365808349603
von_mises random 2.0,max_size,15.0,7.0,6.7555450507307695,7.2444549492692305
von_mises random 2.0,max_size,16.0,7.12,6.871952249627927,7.368047750372074
von_mises random 2.0,max_size,17.0,7.27,7.019500471582532,7.520499528417467
von_mises random 2.0,max_size,18.0,7.42,7.161383210057034,7.678616789942966
von_mises random 2.0,max_size,19.0,7.55,7.2866329135555805,7.813367086444419
von_mises random 2.0,max_size,20.0,7.62,7.356036868200321,7.883963131799679
von_mises random 2.0,max_size,21.0,7.74,7.477747676440949,8.002252323559052
von_mises random 2.0,max_size,22.0,7.9,7.623514992095486,8.176485007904516
von_mises random 2.0,max_size,23.0,8.1,7.827757980517854,8.372242019482146
von_mises random 2.0,max_size,24.0,8.22,7.951952315413617,8.488047684586384
von_mises random 2.0,max_size,25.0,8.4,8.12562828428601,8.67437171571399
von_mises random 2.0,max_size,26.0,8.5,8.21658446825136,8.78341553174864
von_mises random 2.0,max_size,27.0,8.63,8.336951843858076,8.923048156141926
von_mises random 2.0,max_size,28.0,8.82,8.513078693335167,9.126921306664833
von_mises random 2.0,max_size,29.0,8.93,8.625777192229647,9.234222807770353
von_mises random 2.0,max_size,30.0,9.1,8.786672340476901,9.413327659523098
von_mises random 2.0,max_size,31.0,9.22,8.909059254727357,9.530940745272645
von_mises random 2.0,max_size,32.0,9.31,8.997670883246988,9.622329116753013
von_mises random 2.0,max_size,33.0,9.37,9.06021576488912,9.679784235110878
von_mises random 2.0,max_size,34.0,9.48,9.16793811543545,9.792061884564552
von_mises random 2.0,max_size,35.0,9.66,9.336053018429425,9.983946981570575
von_mises random 2.0,max_size,36.0,9.73,9.401727703565987,10.058272296434014
von_mises random 2.0,max_size,37.0,9.91,9.58740341607575,10.23259658392425
von_mises random 2.0,max_size,38.0,9.99,9.674211299387798,10.305788700612203
von_mises random 2.0,max_size,39.0,10.14,9.82975889727797,10.450241102722032
von_mises random 2.0,max_size,40.0,10.29,9.987004159777861,10.592995840222137
von_mises random 2.0,max_size,41.0,10.4,10.084820141134712,10.71517985886529
von_mises random 2.0,max_size,42.0,10.45,10.139315191061662,10.760684808938336
von_mises random 2.0,max_size,43.0,10.59,10.279665103672198,10.900334896327802
von_mises random 2.0,max_size,44.0,10.72,10.402269624500345,11.037730375499656
von_mises random 2.0,max_size,45.0,10.88,10.566944917874755,11.193055082125246
von_mises random 2.0,max_size,46.0,11.09,10.773474879481594,11.406525120518406
von_mises random 2.0,max_size,47.0,11.24,10.883110125918062,11.596889874081938
von_mises random 2.0,max_size,48.0,11.4,11.03677315989352,11.76322684010648
von_mises random 2.0,max_size,49.0,11.62,11.251702017876333,11.988297982123665
von_mises random 2.0,max_size,50.0,11.8,11.423140891208947,12.176859108791055
von_mises random 2.0,max_size,51.0,11.9,11.52884727747955,12.271152722520451
von_mises random 2.0,max_size,52.0,12.03,11.656808921041591,12.403191078958407
von_mises random 2.0,max_size,53.0,12.28,11.9051230698919,12.654876930108099
von_mises random 2.0,max_size,54.0,12.39,12.01222046084784,12.767779539152162
von_mises random 2.0,max_size,55.0,12.48,12.094508167231377,12.865491832768624
von_mises random 2.0,max_size,56.0,12.62,12.228217838305236,13.011782161694763
von_mises random 2.0,max_size,57.0,12.76,12.360042782085863,13.159957217914137
von_mises random 2.0,max_size,58.0,12.91,12.485589261267442,13.334410738732558
von_mises random 2.0,max_size,59.0,13.14,12.69599544273883,13.58400455726117
von_mises random 2.0,max_size,60.0,13.48,13.032981782849237,13.927018217150763
von_mises random 2.0,max_size,61.0,13.67,13.218168242628192,14.121831757371808
von_mises random 2.0,max_size,62.0,13.8,13.348215479984924,14.251784520015077
von_mises random 2.0,max_size,63.0,13.92,13.46506568617108,14.37493431382892
von_mises random 2.0,max_size,64.0,14.06,13.584921247995597,14.535078752004404
von_mises random 2.0,max_size,65.0,14.24,13.724720691216302,14.755279308783699
von_mises random 2.0,max_size,66.0,14.35,13.83003158604089,14.869968413959109
von_mises random 2.0,max_size,67.0,14.52,13.996235698008729,15.04376430199127
von_mises random 2.0,max_size,68.0,14.66,14.137912745401556,15.182087254598445
von_mises random 2.0,max_size,69.0,14.8,14.272897610237889,15.327102389762112
von_mises random 2.0,max_size,70.0,14.89,14.364449546483005,15.415550453516996
von_mises random 2.0,max_size,71.0,15.0,14.46196827099683,15.53803172900317
von_mises random 2.0,max_size,72.0,15.05,14.519686618282847,15.580313381717154
von_mises random 2.0,max_size,73.0,15.48,14.926693252190327,16.033306747809675
von_mises random 2.0,max_size,74.0,15.69,15.146446798158337,16.233553201841662
von_mises random 2.0,max_size,75.0,15.76,15.212587612840045,16.307412387159957
von_mises random 2.0,max_size,76.0,15.94,15.389971072937012,16.490028927062987
von_mises random 2.0,max_size,77.0,16.19,15.63794651261921,16.742053487380794
von_mises random 2.0,max_size,78.0,16.33,15.774191718251151,16.885808281748844
von_mises random 2.0,max_size,79.0,16.48,15.91903186716124,17.04096813283876
von_mises random 2.0,max_size,80.0,16.66,16.095075270589977,17.224924729410024
von_mises random 2.0,max_size,81.0,16.8,16.23248477081797,17.367515229182032
von_mises random 2.0,max_size,82.0,16.96,16.377689750505226,17.542310249494776
von_mises random 2.0,max_size,83.0,17.11,16.517794768034193,17.702205231965806
von_mises random 2.0,max_size,84.0,17.32,16.695279649148777,17.944720350851224
von_mises random 2.0,max_size,85.0,17.45,16.82002514079344,18.07997485920656
von_mises random 2.0,max_size,86.0,17.55,16.91817995785464,18.18182004214536
von_mises random 2.0,max_size,87.0,17.88,17.231268082636547,18.52873191736345
von_mises random 2.0,max_size,88.0,18.04,17.38612047073801,18.693879529261988
von_mises random 2.0,max_size,89.0,18.22,17.54932801255198,18.890671987448016
von_mises random 2.0,max_size,90.0,18.33,17.649862627066703,19.010137372933293
von_mises random 2.0,max_size,91.0,18.52,17.832245879031547,19.207754120968453
von_mises random 2.0,max_size,92.0,18.74,18.048229121833835,19.431770878166162
von_mises random 2.0,max_size,93.0,18.96,18.25914547511591,19.66085452488409
von_mises random 2.0,max_size,94.0,19.09,18.389048589992203,19.790951410007796
von_mises random 2.0,max_size,95.0,19.23,18.528074946013366,19.931925053986635
von_mises random 2.0,max_size,96.0,19.42,18.69988773490279,20.140112265097212
von_mises random 2.0,max_size,97.0,19.57,18.84984732146298,20.29015267853702
von_mises random 2.0,max_size,98.0,19.69,18.973932468621186,20.406067531378817
von_mises random 2.0,max_size,99.0,19.93,19.20877046509436,20.65122953490564
von_mises random 2.0,max_size,100.0,20.21,19.462851390385765,20.957148609614237
von_mises random 2.0,max_size,101.0,20.41,19.66399486123036,21.15600513876964
von_mises random 2.0,max_size,102.0,20.53,19.788502644044573,21.27149735595543
von_mises random 2.0,max_size,103.0,20.81,20.062124637402864,21.557875362597134
von_mises random 2.0,max_size,104.0,20.92,20.17057744950401,21.669422550495995
von_mises random 2.0,max_size,105.0,21.09,20.341917123372664,21.838082876627336
von_mises random 2.0,max_size,106.0,21.19,20.446287077216518,21.933712922783485
von_mises random 2.0,max_size,107.0,21.28,20.543425108143694,22.01657489185631
von_mises random 2.0,max_size,108.0,21.48,20.753289969600786,22.206710030399215
von_mises random 2.0,max_size,109.0,21.63,20.890493933886827,22.36950606611317
von_mises random 2.0,max_size,110.0,21.86,21.114033874086697,22.6059661259133
von_mises random 2.0,max_size,111.0,22.1,21.350670656756016,22.849329343243987
von_mises random 2.0,max_size,112.0,22.21,21.449467853500863,22.97053214649914
von_mises random 2.0,max_size,113.0,22.46,21.687759095524296,23.232240904475706
von_mises random 2.0,max_size,114.0,22.7,21.916742776102332,23.483257223897667
von_mises random 2.0,max_size,115.0,22.96,22.156484508015815,23.763515491984187
von_mises random 2.0,max_size,116.0,23.16,22.35899967187487,23.96100032812513
von_mises random 2.0,max_size,117.0,23.33,22.534670795814524,24.125329204185473
von_mises random 2.0,max_size,118.0,23.5,22.70007586218278,24.29992413781722
von_mises random 2.0,max_size,119.0,23.77,22.981629404686124,24.558370595313875
von_mises random 2.0,max_size,120.0,24.11,23.307463033734756,24.912536966265243
von_mises random 2.0,max_size,121.0,24.47,23.688749315572018,25.25125068442798
von_mises random 2.0,max_size,122.0,24.72,23.931518666208657,25.50848133379134
von_mises random 2.0,max_size,123.0,25.0,24.206651693545933,25.793348306454067
von_mises random 2.0,max_size,124.0,25.34,24.509740705951728,26.17025929404827
von_mises random 2.0,max_size,125.0,25.6,24.761934888380903,26.4380651116191
von_mises random 2.0,max_size,126.0,25.94,25.02625864986338,26.853741350136623
von_mises random 2.0,max_size,127.0,26.18,25.261785064223616,27.098214935776383
von_mises random 2.0,max_size,128.0,26.41,25.500824665819167,27.319175334180834
von_mises random 2.0,max_size,129.0,26.59,25.680397961144045,27.499602038855954
von_mises random 2.0,max_size,130.0,26.81,25.887436212601976,27.73256378739802
von_mises random 2.0,max_size,131.0,27.05,26.128412546557065,27.971587453442936
von_mises random 2.0,max_size,132.0,27.24,26.31013595085142,28.169864049148575
von_mises random 2.0,max_size,133.0,27.4,26.46187653458426,28.338123465415737
von_mises random 2.0,max_size,134.0,27.74,26.767504450219214,28.712495549780783
von_mises random 2.0,max_size,135.0,27.92,26.94668282620305,28.89331717379695
von_mises random 2.0,max_size,136.0,28.14,27.1725451038102,29.1074548961898
von_mises random 2.0,max_size,137.0,28.53,27.49045317488044,29.569546825119563
von_mises random 2.0,max_size,138.0,28.67,27.62353322812119,29.716466771878814
von_mises random 2.0,max_size,139.0,28.87,27.80712375664574,29.93287624335426
von_mises random 2.0,max_size,140.0,29.13,28.034758847826588,30.22524115217341
von_mises random 2.0,max_size,141.0,29.39,28.291136837959844,30.488863162040158
von_mises random 2.0,max_size,142.0,29.72,28.63994836187796,30.80005163812204
von_mises random 2.0,max_size,143.0,29.93,28.852043196457746,31.007956803542253
von_mises random 2.0,max_size,144.0,30.15,29.066255891398114,31.233744108601883
von_mises random 2.0,max_size,145.0,30.35,29.253087841790293,31.44691215820971
von_mises oscillatory 2.0,max_size,0.0,1.0,1.0,1.0
von_mises oscillatory 2.0,max_size,1.0,3.66,3.5410874593525463,3.778912540647454
von_mises oscillatory 2.0,max_size,2.0,4.71,4.564455760483056,4.855544239516944
von_mises oscillatory 2.0,max_size,3.0,5.08,4.925694591177369,5.234305408822631
von_mises oscillatory 2.0,max_size,4.0,5.25,5.093956623487136,5.406043376512864
von_mises oscillatory 2.0,max_size,5.0,5.35,5.1843079404863985,5.515692059513601
von_mises oscillatory 2.0,max_size,6.0,5.4,5.237560018853894,5.562439981146107
von_mises oscillatory 2.0,max_size,7.0,5.45,5.289059958463728,5.6109400415362725
von_mises oscillatory 2.0,max_size,8.0,5.54,5.371878427825864,5.708121572174136
von_mises oscillatory 2.0,max_size,9.0,5.63,5.454570571327259,5.805429428672741
von_mises oscillatory 2.0,max_size,10.0,5.7,5.527144247677113,5.872855752322887
von_mises oscillatory 2.0,max_size,11.0,5.8,5.619458054903039,5.98054194509696
von_mises oscillatory 2.0,max_size,12.0,5.88,5.698857248100685,6.061142751899315
von_mises oscillatory 2.0,max_size,13.0,5.95,5.764423638739775,6.135576361260226
von_mises oscillatory 2.0,max_size,14.0,6.02,5.833162865715953,6.206837134284046
von_mises oscillatory 2.0,max_size,15.0,6.21,5.993681271445969,6.426318728554031
von_mises oscillatory 2.0,max_size,16.0,6.33,6.117737494330413,6.542262505669587
von_mises oscillatory 2.0,max_size,17.0,6.46,6.248901539560327,6.671098460439673
von_mises oscillatory 2.0,max_size,18.0,6.5,6.286925535850194,6.713074464149806
von_mises oscillatory 2.0,max_size,19.0,6.6,6.386016898618681,6.813983101381318
von_mises oscillatory 2.0,max_size,20.0,6.72,6.4969949368695445,6.943005063130455
von_mises oscillatory 2.0,max_size,21.0,6.8,6.5719705849206855,7.028029415079314
von_mises oscillatory 2.0,max_size,22.0,6.84,6.612447563152684,7.067552436847316
von_mises oscillatory 2.0,max_size,23.0,6.88,6.646455659045398,7.1135443409546015
von_mises oscillatory 2.0,max_size,24.0,6.97,6.73286937154915,7.20713062845085
von_mises oscillatory 2.0,max_size,25.0,7.09,6.858432939660358,7.321567060339642
von_mises oscillatory 2.0,max_size,26.0,7.22,6.959291048922909,7.480708951077091
von_mises oscillatory 2.0,max_size,27.0,7.3,7.023514992095485,7.576485007904514
von_mises oscillatory 2.0,max_size,28.0,7.38,7.104527349063212,7.655472650936788
von_mises oscillatory 2.0,max_size,29.0,7.47,7.189398363540342,7.750601636459658
von_mises oscillatory 2.0,max_size,30.0,7.6,7.318645699474413,7.881354300525587
